"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"red","DeclRefExpr",3051,3051,"png_byte","red","","red","903971642568"
"dp","DeclRefExpr",3053,3053,"png_bytep","dp","","","900406710950"
"red","DeclRefExpr",3053,3053,"png_byte","red","","red","901742288251"
"have_alpha","DeclRefExpr",3056,3056,"int","have alpha","","alpha","900526516252"
"dp","DeclRefExpr",3057,3057,"png_bytep","dp","","","903106398287"
"sp","DeclRefExpr",3057,3057,"png_bytep","sp","","","902597021638"
"row","DeclRefExpr",3063,3063,"png_bytep","row","","","903208816601"
"row","DeclRefExpr",3064,3064,"png_bytep","row","","","900601586837"
"i","DeclRefExpr",3067,3067,"png_uint_32","i","","","902155361740"
"i","DeclRefExpr",3067,3067,"png_uint_32","i","","","902109046586"
"row_width","DeclRefExpr",3067,3067,"png_uint_32","row width","","","903997147986"
"i","DeclRefExpr",3067,3067,"png_uint_32","i","","","902282450469"
"sp","DeclRefExpr",3069,3069,"png_bytep","sp","","","902469491811"
"sp","DeclRefExpr",3070,3070,"png_bytep","sp","","","901940936409"
"sp","DeclRefExpr",3071,3071,"png_bytep","sp","","","903803079572"
"red","DeclRefExpr",3073,3073,"png_byte","red","","red","900490373903"
"green","DeclRefExpr",3073,3073,"png_byte","green","","green","903032041802"
"red","DeclRefExpr",3073,3073,"png_byte","red","","red","902394512093"
"blue","DeclRefExpr",3073,3073,"png_byte","blue","","blue","900524548255"
"rgb_error","DeclRefExpr",3075,3075,"int","rgb error","error : Time Complexity / Space Complexity/ Memory/ Exception","rgb","901775523384"
"dp","DeclRefExpr",3079,3079,"png_bytep","dp","","","901686198812"
"rc","DeclRefExpr",3079,3079,"png_uint_32","rc","","","902895649408"
"red","DeclRefExpr",3079,3079,"png_byte","red","","red","902209660240"
"gc","DeclRefExpr",3079,3079,"png_uint_32","gc","","","903389993168"
"green","DeclRefExpr",3079,3079,"png_byte","green","","green","903816962121"
"bc","DeclRefExpr",3079,3079,"png_uint_32","bc","","","900380023588"
"blue","DeclRefExpr",3079,3079,"png_byte","blue","","blue","900144475694"
"dp","DeclRefExpr",3083,3083,"png_bytep","dp","","","903632953326"
"red","DeclRefExpr",3083,3083,"png_byte","red","","red","901889554490"
"have_alpha","DeclRefExpr",3085,3085,"int","have alpha","","alpha","900471483813"
"dp","DeclRefExpr",3086,3086,"png_bytep","dp","","","901836411772"
"sp","DeclRefExpr",3086,3086,"png_bytep","sp","","","900297989056"
"png_ptr","DeclRefExpr",3094,3094,"png_structrp","png ptr","","png","900989562418"
"png_ptr","DeclRefExpr",3094,3094,"png_structrp","png ptr","","png","901759580872"
"row","DeclRefExpr",3096,3096,"png_bytep","row","","","901046975118"
"row","DeclRefExpr",3097,3097,"png_bytep","row","","","903189297484"
"i","DeclRefExpr",3100,3100,"png_uint_32","i","","","900734868631"
"i","DeclRefExpr",3100,3100,"png_uint_32","i","","","900562489979"
"row_width","DeclRefExpr",3100,3100,"png_uint_32","row width","","","902658265011"
"i","DeclRefExpr",3100,3100,"png_uint_32","i","","","903256363185"
"hi","DeclRefExpr",3105,3105,"png_byte","hi","","","901247508078"
"sp","DeclRefExpr",3105,3105,"png_bytep","sp","","","902999756147"
"lo","DeclRefExpr",3105,3105,"png_byte","lo","","","904020842158"
"sp","DeclRefExpr",3105,3105,"png_bytep","sp","","","903083808112"
"red","DeclRefExpr",3105,3105,"png_uint_16","red","","red","903113302295"
"hi","DeclRefExpr",3105,3105,"png_byte","hi","","","901737794809"
"lo","DeclRefExpr",3105,3105,"png_byte","lo","","","901545143806"
"hi","DeclRefExpr",3106,3106,"png_byte","hi","","","904030737383"
"sp","DeclRefExpr",3106,3106,"png_bytep","sp","","","901030132428"
"lo","DeclRefExpr",3106,3106,"png_byte","lo","","","904007836269"
"sp","DeclRefExpr",3106,3106,"png_bytep","sp","","","902917525727"
"green","DeclRefExpr",3106,3106,"png_uint_16","green","","green","901193725239"
"hi","DeclRefExpr",3106,3106,"png_byte","hi","","","901046676332"
"lo","DeclRefExpr",3106,3106,"png_byte","lo","","","904233806850"
"hi","DeclRefExpr",3107,3107,"png_byte","hi","","","903474006873"
"sp","DeclRefExpr",3107,3107,"png_bytep","sp","","","902331655496"
"lo","DeclRefExpr",3107,3107,"png_byte","lo","","","903848019265"
"sp","DeclRefExpr",3107,3107,"png_bytep","sp","","","903673683443"
"blue","DeclRefExpr",3107,3107,"png_uint_16","blue","","blue","903974397066"
"hi","DeclRefExpr",3107,3107,"png_byte","hi","","","904247239874"
"lo","DeclRefExpr",3107,3107,"png_byte","lo","","","903751680986"
"red","DeclRefExpr",3109,3109,"png_uint_16","red","","red","900897550079"
"green","DeclRefExpr",3109,3109,"png_uint_16","green","","green","903173387641"
"red","DeclRefExpr",3109,3109,"png_uint_16","red","","red","902396302125"
"blue","DeclRefExpr",3109,3109,"png_uint_16","blue","","blue","902423608856"
"png_ptr","DeclRefExpr",3111,3111,"png_structrp","png ptr","","png","903023672363"
"w","DeclRefExpr",3112,3112,"png_uint_16","w","","","900782971120"
"png_ptr","DeclRefExpr",3112,3112,"png_structrp","png ptr","","png","901544574747"
"red","DeclRefExpr",3112,3112,"png_uint_16","red","","red","902529067622"
"png_ptr","DeclRefExpr",3113,3113,"png_structrp","png ptr","","png","900745525874"
"red","DeclRefExpr",3113,3113,"png_uint_16","red","","red","900644756664"
"w","DeclRefExpr",3116,3116,"png_uint_16","w","","","903613915796"
"red","DeclRefExpr",3116,3116,"png_uint_16","red","","red","900715745187"
"png_ptr","DeclRefExpr",3121,3121,"png_structrp","png ptr","","png","902841626511"
"red","DeclRefExpr",3121,3121,"png_uint_16","red","","red","900654233904"
"png_ptr","DeclRefExpr",3122,3122,"png_structrp","png ptr","","png","900424997363"
"red","DeclRefExpr",3122,3122,"png_uint_16","red","","red","901627234079"
"png_ptr","DeclRefExpr",3124,3124,"png_structrp","png ptr","","png","901791079694"
"green","DeclRefExpr",3124,3124,"png_uint_16","green","","green","901700668631"
"png_ptr","DeclRefExpr",3125,3125,"png_structrp","png ptr","","png","903773146956"
"green","DeclRefExpr",3125,3125,"png_uint_16","green","","green","903116868126"
"png_ptr","DeclRefExpr",3126,3126,"png_structrp","png ptr","","png","903287054725"
"blue","DeclRefExpr",3126,3126,"png_uint_16","blue","","blue","902568459847"
"png_ptr","DeclRefExpr",3127,3127,"png_structrp","png ptr","","png","903511351391"
"blue","DeclRefExpr",3127,3127,"png_uint_16","blue","","blue","900916094725"
"rc","DeclRefExpr",3128,3128,"png_uint_32","rc","","","900783821991"
"red_1","DeclRefExpr",3128,3128,"png_uint_16","red 1","","red","903885540263"
"gc","DeclRefExpr",3128,3128,"png_uint_32","gc","","","901688922370"
"green_1","DeclRefExpr",3128,3128,"png_uint_16","green 1","","green","903016522587"
"bc","DeclRefExpr",3129,3129,"png_uint_32","bc","","","904279520532"
"blue_1","DeclRefExpr",3129,3129,"png_uint_16","blue 1","","blue","902760014483"
"w","DeclRefExpr",3130,3130,"png_uint_16","w","","","904131019738"
"png_ptr","DeclRefExpr",3130,3130,"png_structrp","png ptr","","png","903910863481"
"gray16","DeclRefExpr",3130,3130,"png_uint_16","gray16","","","903918888759"
"png_ptr","DeclRefExpr",3131,3131,"png_structrp","png ptr","","png","900239629094"
"gray16","DeclRefExpr",3131,3131,"png_uint_16","gray16","","","900474847368"
"rgb_error","DeclRefExpr",3132,3132,"int","rgb error","error : Time Complexity / Space Complexity/ Memory/ Exception","rgb","902363888999"
"dp","DeclRefExpr",3135,3135,"png_bytep","dp","","","900241668924"
"w","DeclRefExpr",3135,3135,"png_uint_16","w","","","900049694459"
"dp","DeclRefExpr",3136,3136,"png_bytep","dp","","","901621073636"
"w","DeclRefExpr",3136,3136,"png_uint_16","w","","","903361655489"
"have_alpha","DeclRefExpr",3138,3138,"int","have alpha","","alpha","904260037454"
"dp","DeclRefExpr",3140,3140,"png_bytep","dp","","","901131978379"
"sp","DeclRefExpr",3140,3140,"png_bytep","sp","","","900217687541"
"dp","DeclRefExpr",3141,3141,"png_bytep","dp","","","902446261774"
"sp","DeclRefExpr",3141,3141,"png_bytep","sp","","","901185096887"
"row","DeclRefExpr",3148,3148,"png_bytep","row","","","902856782153"
"row","DeclRefExpr",3149,3149,"png_bytep","row","","","902165451610"
"i","DeclRefExpr",3152,3152,"png_uint_32","i","","","903810711459"
"i","DeclRefExpr",3152,3152,"png_uint_32","i","","","900824222334"
"row_width","DeclRefExpr",3152,3152,"png_uint_32","row width","","","902207233920"
"i","DeclRefExpr",3152,3152,"png_uint_32","i","","","900056426092"
"hi","DeclRefExpr",3157,3157,"png_byte","hi","","","902592227277"
"sp","DeclRefExpr",3157,3157,"png_bytep","sp","","","901335404101"
